name,id,region,region_code,city,lat,lon
VARANO,S07500,Marche,11,A,43.574729,13.523436
VARAZZE,S04531,Liguria,2,A,44.356842,8.566682
VAREDO,S01084,N/A,N/A,N/A,N/A,N/A
VARENNA ESINO,S01411,Lombardia,1,A,46.015,9.286405
VARESE,S01205,Lombardia,1,Varese,45.816201,8.833089
VARESE CASBENO,N00025,N/A,N/A,N/A,N/A,N/A
VARESE NORD,N00024,N/A,N/A,N/A,N/A,N/A
VARIGNANA,S05052,Emilia Romagna,8,A,44.436796,11.523078
VASTO S.SALVO,S07824,Abruzzo,19,Vasto,42.079832,14.739483
VASTOGIRARDI,S08913,Molise,7,A,41.739482,14.249334
VE ASSEGGIANO,S02513,Veneto,12,A,45.499357,12.178101
VEDANO,N00022,N/A,N/A,N/A,N/A,N/A
VELLETRI,S08734,Lazio,5,Velletri,41.682421,12.780864
VELLO,N00215,N/A,N/A,N/A,N/A,N/A
VENAFRO,S09060,Molise,7,Venafro,41.482975,14.048722
VENARIA,S00085,N/A,N/A,N/A,N/A,N/A
VENEGONO INF.,N00020,N/A,N/A,N/A,N/A,N/A
VENEGONO SUP. - CASTIGLIO,N00021,N/A,N/A,N/A,N/A,N/A
VENETICO,S12047,Sicilia,14,A,38.216502,15.367076
VENEZIA CARPENEDO,S02672,Veneto,12,A,45.506697,12.247609
VENEZIA MARGHERA SCALO,S02515,N/A,N/A,N/A,N/A,N/A
VENEZIA MARITTIMA,S02594,Veneto,12,A,45.43995,12.320091
VENEZIA MESTRE,S02589,Veneto,12,Mestre,45.482123,12.232069
VENEZIA PORTO MARGHERA,S02592,Veneto,12,A,45.472381,12.256536
VENEZIA SANTA LUCIA,S02593,Veneto,12,Venezia,45.441569,12.320882
VENOSA - MASCHITO,S11302,Basilicata,15,A,40.979136,15.846171
VENTIMIGLIA,S04501,Liguria,2,Ventimiglia,43.792561,7.610224
VENZONE,S03018,Friuli-Venezia Giulia,10,A,46.331883,13.13549
VERBANIA-PALLANZA,S01013,Piemonte,3,Verbania,45.943821,8.47224
VERCEIA,S01404,Lombardia,1,A,46.202832,9.458412
VERCELLI,S00245,Piemonte,3,Vercelli,45.329909,8.416028
VERCURAGO S.GIROLAMO,S01523,Lombardia,1,A,45.812122,9.422349
VERDELLO DALMINE,S01600,Lombardia,1,A,45.605715,9.619797
VERGATO,S05107,Emilia Romagna,8,A,44.282723,11.114386
VERGIATE,S01027,Lombardia,1,A,45.717119,8.693187
VERGNASCO,S00073,Piemonte,3,A,45.489282,8.091687
VERNANTE,S00616,Piemonte,3,A,44.244639,7.535986
VERNAZZA,S04733,Liguria,2,A,44.134963,9.684804
VERNIO MONTEPIANO CANTAGALLO,S05135,Toscana,13,A,44.043991,11.152342
VEROLANUOVA,S01903,Lombardia,1,A,45.324989,10.08388
VEROLENGO,S00170,Piemonte,3,A,45.193107,7.969511
VERONA CA` DI DAVID,S02061,Veneto,12,A,45.384406,10.994897
VERONA PARONA,S02058,N/A,N/A,N/A,N/A,N/A
VERONA PORTA NUOVA,S02430,Veneto,12,Verona,45.428603,10.982377
VERONA PORTA VESCOVO,S02433,Veneto,12,A,45.435552,11.018841
VERRES,S00145,Valle d'Aosta,4,A,45.659822,7.690012
VERZUOLO,S00701,Piemonte,3,A,44.598767,7.48724
VESPOLATE,S00031,Piemonte,3,A,45.351517,8.671947
VESPRI,S12135,Sicilia,14,A,38.101996,13.362701
VETRALLA,S08309,Lazio,5,A,42.304619,12.089137
VEZZANO LIGURE,S06171,Liguria,2,Vezzano Ligure,44.127081,9.88928
VIA CAMPANA,S09114,N/A,N/A,N/A,N/A,N/A
VIA CHIARI,S06064,N/A,N/A,N/A,N/A,N/A
VIADANA BRESCIANA,S01842,Lombardia,1,A,45.373648,10.331792
VIAREGGIO,S06040,Toscana,13,Viareggio,43.865947,10.257886
VIBO MARINA,S11754,Calabria,17,A,38.713731,16.120199
VIBO VALENZIA PIZZO,S11789,Calabria,17,Vibo Valentia,38.714593,16.139887
VICARELLO,S06017,Toscana,13,A,43.609253,10.460442
VICCHIO,S06700,Toscana,13,A,43.933463,11.457634
VICENZA,S02446,Veneto,12,Vicenza,45.541102,11.540762
VICO MATRINO,S08310,Lazio,5,A,42.278028,12.121681
VICOFERTILE,S06150,Emilia Romagna,8,A,44.778436,10.25834
VICOFORTE SAN MICHELE,S00953,Piemonte,3,A,44.37404,7.894687
VICOVARO,S08511,Lazio,5,A,42.010183,12.888294
VIDALENGO,S01709,Lombardia,1,A,45.517854,9.639676
VIETRI SUL MARE,S09817,Campania,18,A,40.674996,14.726829
VIEVOLA,S00618,N/A,N/A,N/A,N/A,N/A
VIGARANO PIEVE,S05166,N/A,N/A,N/A,N/A,N/A
VIGEVANO,S01061,Lombardia,1,A,45.312712,8.861977
VIGLIANO CANDELO,S00977,Piemonte,3,A,45.557517,8.108475
VIGLIANO D`ABRUZZO,S07412,Abruzzo,19,A,42.341675,13.231335
VIGLIANO D`ASTI,S00802,Piemonte,3,A,44.827335,8.218271
VIGNA DI VALLE,S08316,Lazio,5,A,42.076863,12.210716
VIGNALE,S00021,Piemonte,3,Vignale,45.478989,8.613132
VIGNALE RIOTORTO,S06032,Toscana,13,A,42.967587,10.667255
VIGNATE,S01704,Lombardia,1,A,45.493946,9.374083
VIGODARZERE,S02528,Veneto,12,A,45.453289,11.891641
VIGONE,S00542,Piemonte,3,A,44.846923,7.491123
VIGONZA PIANIGA,S02586,Veneto,12,A,45.442799,12.017977
VILLA BONELLI,S08399,Lazio,5,A,41.8477601,12.455223
VILLA CADE`,S05022,Emilia Romagna,8,A,44.743203,10.519402
VILLA CASTELLI,S11608,Puglia,16,A,40.523377,17.476149
VILLA CLAUDIA,S08714,Lazio,5,A,41.484326,12.61709
VILLA DEL CONTE,S02523,Veneto,12,A,45.607701,11.852518
VILLA DI TIRANO,S01439,Lombardia,1,A,46.196164,10.13033
VILLA LITERNO,S09003,Campania,18,Villa Literno,41.004956,14.06753
VILLA OPICINA,S03466,Friuli-Venezia Giulia,10,Villa Opicina,45.6944,13.791142
VILLA ORTENSIA,S09024,N/A,N/A,N/A,N/A,N/A
VILLA RAVERIO,S01487,Lombardia,1,A,45.690418,9.261549
VILLA S.G.CANNITELLO,S11773,Calabria,17,A,38.23409,15.653246
VILLA S.MARIA,S07995,N/A,N/A,N/A,N/A,N/A
VILLA SAN GIOVANNI,S11774,Calabria,17,Villa S.Giovanni,38.216638,15.634336
VILLA SAN MICHELE,S08555,N/A,N/A,N/A,N/A,N/A
VILLA SAN SEBASTIANO,S08523,Abruzzo,19,A,42.049331,13.308271
VILLABARTOLOMEA,S02367,Veneto,12,A,45.153057,11.348728
VILLABASSA - BRAIES,S02112,N/A,9,A,46.736492,12.167041
VILLABATE,S12006,Sicilia,14,A,38.086094,13.451314
VILLADOSSOLA,S00001,Piemonte,3,A,46.064151,8.264675
VILLAFRANCA - BAGNONE,S06166,Toscana,13,A,44.294399,9.948096
VILLAFRANCA C.,S00459,Piemonte,3,A,44.908916,8.043692
VILLAFRANCA DI VERONA,S02331,Veneto,12,A,45.349801,10.849016
VILLAFRANCA P.,S00543,Piemonte,3,A,44.786739,7.510077
VILLAFRANCA TIRRENA,S12050,Sicilia,14,Villafranca T.,38.233517,15.42892
VILLALBA,S12233,Sicilia,14,A,37.668526,13.885155
VILLAMAGGIORE,S01802,Lombardia,1,A,45.32045,9.190674
VILLAMASSARGIA DOMUSNOVAS,S12952,Sardegna,20,Villamassargia,39.294811,8.641986
VILLANOVA,S00458,Piemonte,3,A,44.963159,7.947136
VILLANOVA - GROSSO,S00092,N/A,N/A,N/A,N/A,N/A
VILLANOVA DI REGGIOLO,S02345,Emilia Romagna,8,A,44.915925,10.842455
VILLANOVA D`ARDA,S01962,Emilia Romagna,8,A,45.028291,9.993291
VILLANOVA D`ARDENGHI,S00278,Lombardia,1,A,45.156982,9.037176
VILLAPIANA LIDO,S11809,Calabria,17,A,39.811234,16.490988
VILLAPIANA TORRE CERCHIARA,S11810,Calabria,17,A,39.790568,16.479497
VILLAROSA,S12237,Sicilia,14,A,37.567205,14.200464
VILLASANTA,S01481,Lombardia,1,A,45.603434,9.304923
VILLASOR,S12887,Sardegna,20,A,39.381451,8.935907
VILLASPECIOSA UTA,S12956,Sardegna,20,A,39.304168,8.940501
VILLASTELLONE,S00600,Piemonte,3,A,44.920531,7.749572
VILLAVERLA MONTECCHIO,S02145,Veneto,12,A,45.656998,11.524271
VILLAZZANO,S02300,N/A,9,A,46.045911,11.13906
VILLENEUVE,S00135,Valle d'Aosta,4,A,45.706648,7.213481
VILLETTA,S08711,Lazio,5,A,41.738237,12.649463
VILLETTA MALAGNINO,S01916,Lombardia,1,A,45.137019,10.111943
VILLETTA S. ROMANO,S06322,Toscana,13,A,44.146764,10.367565
VILPIANO-NALLES,S02222,N/A,9,A,46.554251,11.220143
VINCHIATURO,S09457,Molise,7,A,41.49385,14.59801
VIPITENO,S02006,N/A,9,A,46.895732,11.440206
VISANO,S01844,Lombardia,1,A,45.31531,10.363098
VISONE,S04100,Piemonte,3,A,44.661951,8.500198
VITERBO PORTA FIORENTINA,S08304,Lazio,5,Viterbo,42.425237,12.106204
VITERBO PORTA ROMANA,S08306,Lazio,5,A,42.411974,12.110482
VITTORIA,S12410,Sicilia,14,A,36.958721,14.52499
VITTORIO VENETO,S02733,Veneto,12,A,45.989946,12.29327
VITTUONE ARLUNO,S01042,Lombardia,1,A,45.491054,8.947299
VITULANO FOGLIANISE,S09310,Campania,18,A,41.163008,14.720027
VITUSO,S12391,Sicilia,14,A,37.160465,14.451623
VIZZINI,S12273,Sicilia,14,A,37.182566,14.729457
VOGHERA,S01807,Lombardia,1,Voghera,44.9978,9.007942
VOGOGNA OSSOLA,S01008,Piemonte,3,A,46.005883,8.294664
VOLPIANO,S00880,N/A,N/A,N/A,N/A,N/A
VOLTANA,S05807,Emilia Romagna,8,A,44.540369,11.93605
VOLTERRA SALINE - POMARANCE,S06753,Toscana,13,Volterra Saline,43.35962,10.808269
VRBOVEC,S73110,N/A,N/A,N/A,N/A,N/A
VRTOJBA,S03299,N/A,N/A,N/A,N/A,N/A
X,S00000,N/A,N/A,N/A,N/A,N/A
Y,S99999,N/A,N/A,N/A,N/A,N/A
ZAGAROLO,S08652,Lazio,5,A,41.821927,12.82692
ZAMARDI,S03392,N/A,N/A,N/A,N/A,N/A
ZAMBRA,S06425,Toscana,13,A,43.825856,11.206206
ZAMBRONE,S11758,Calabria,17,A,38.712738,15.976204
ZAPPULLA,S12029,Sicilia,14,A,38.116962,14.703086
ZERBINATE,S05163,N/A,N/A,N/A,N/A,N/A
ZINASCO NUOVO,S00401,Lombardia,1,A,45.124555,8.999657
ZOAGLI,S04721,Liguria,2,A,44.33546,9.269126
ZURICH ALTSTETTEN,S03001,N/A,N/A,N/A,N/A,N/A
